"id","session_id","agent_id","user_input","final_output","run_name","total_tokens","total_cost","latency_ms","is_successful","error_message","system_prompt_snapshot","model_config_snapshot","tags","environment","created_at","completed_at","updated_at"
"9bda7c25-2706-4185-8ca2-0ce12a0c5722","aa5b2021-6bd2-4862-bc2a-a7bfea479a2e","1e5fd039-9e9b-49e9-b196-7c50a5fb253d","gAAAAABpYQYiLucFmMleSdFS5FAFea-HpwKLpsuLr-DzoHUI0mfrkNbPLAeBYRq7imUmhmf6yCJaa25q5mYSPYw5R8C30gRUyONeuyTBmUBtGgHK5UwFe-A=","gAAAAABpYQYtUocGjwXwzz44hCgsHfXfRDO0brmrrPypM_S2PQwfKrPyWUPk1vfgrX4YJPqxXWeyon1qiWKBWdlYI0cPYB9J7A==","chat_turn","0","0.000000","0","true",,,,"[]","production","2026-01-09 13:44:03.910683+00",,"2026-01-09 13:44:15.433304+00"
"a84525ca-a14a-4ee9-8f2a-0ab48caba18c","9fb2702c-5990-4d93-b195-467073d6a14f","1e5fd039-9e9b-49e9-b196-7c50a5fb253d","gAAAAABpYTMzzJt1fJjeOAwJNCSTAjsxm5Drxk0n9TeVRQNBnkrowqkTW_ToTPB_ZFkEujmRu8OWVE-b7r_rGxBLiKfv6mXg3M4jJl8-InQ-5yb20GO5Kcp8cUidCTStBujkf4rSDf-g","gAAAAABpYTNLKyj-OkKIqsMLJbJCbuKtDXwkaQXmbngYjtHUaNUmLNRc7KHwxZ7qRuhzCrI_UYcSz5nesACOb-7ROwR4rlDTGhui9dc7bR0hiqpzbv4WXt4eMqXxq9Ga0C0OCQYoA0FuH29Y_idMMG00GOHHnwX0VvpmNhFQfzQUVEFh0URSkPk=","chat_turn","345","0.000037","20201","true",,"You are a helpful assistant with access to a Calculator tool. You MUST output your response in strict JSON format. Your JSON object must contain: ""thought"" (reasoning), ""action"" (tool name or ""final_answer""), and ""args"" (tool arguments).","{""model"":""gemini-2.5-flash"",""temperature"":0.1}","[]","production","2026-01-09 16:56:22.30237+00","2026-01-09 16:56:43.531995","2026-01-09 16:56:45.90231+00"
"affdc7a9-6673-4d9e-8fb1-fef069caab40","ea77a11c-fc36-4deb-bf7c-c96c61d51d86","1e5fd039-9e9b-49e9-b196-7c50a5fb253d","gAAAAABpYK7tr46blOvd5_XPpiX3uGJjLVkliyyel0qXzLLy0C2vcOF2HH4IIs98fUo_59fYfrIefUpYgxupP7ZV_Cb9JzJf_c7zF3bCKRrlMqHjP732g0g=",,"chat_turn","0","0.000000","0","false",,,,"[]","production","2026-01-09 07:31:59.014375+00",,"2026-01-09 07:32:00.641286+00"
"b4478680-244d-432e-bc86-246535c23700","6caff11c-95fa-4d4b-b863-e353630321c1","1e5fd039-9e9b-49e9-b196-7c50a5fb253d","gAAAAABpYKlyxagO_-mdBxlkhOzIiNhwjJb-EQgr_QBTPdLbG_Vd0rEYSHvVJVeX4OCT1zVPrU_aXOsauB2u4Mr6XgletGVaJA==","gAAAAABpYKl3uibXzrjXWpB3ouN11icDQS9FSI1txIFu-uxhFZz-Yqgwmifs_rOWbBKamI7CaCq-bbleAZHVkBFHf48nSdmcvRpfOeNYoFYjsVqG2E2h8_0hfRxrgGAKI5lNOyzashTX","chat_turn","0","0.000000","0","true",,,,"[]","production","2026-01-09 07:08:35.709417+00",,"2026-01-09 07:08:40.898141+00"
"bec4adf4-9722-4f89-87ef-cd170202d488","f67e1ae0-3921-4fef-a2f5-a0108caab3ad","1e5fd039-9e9b-49e9-b196-7c50a5fb253d","gAAAAABpYPjFj3uUk1gyi3ghoTFmrcMxKd4vSX5O0deyXNr-IygVHCd5KyiihJHc4HkMGxRJZlJk2gQMHV9NVtZ2JDME82SocA==","gAAAAABpYPjLdZ9Ex8s6hKloeNy9US3h8T5Gppfa-HGv-pG6pSdoG_m6-vD7mo2LKyFdpQGUQNN2yqGeRG2SIbtxHOMlw7uSmIYB0UgRqzJKitR_TfF7mH8=","chat_turn","0","0.000000","0","true",,,,"[]","production","2026-01-09 12:47:03.542236+00",,"2026-01-09 12:47:09.333188+00"
"bf906baf-9e35-4b9e-8833-85514a054221","3e618b93-e5f2-45e6-9a98-355470afb8c1","1e5fd039-9e9b-49e9-b196-7c50a5fb253d","gAAAAABpYKasQ3rnvzfOONflmmMDlPqTn7y6DvUnO2VkWuw4agmbRFS6IwU_o0CbrJbkN43FuHsOmDmoJDUfvNuETAQXdQ4_Vg==","gAAAAABpYKasx2Z2CW_laUrUzl_4wjvlCG8hycxk22k03PWZDOWXxXEmvKPufjBGEMaUhuNX2PLdo7BvLtyecGwyKKgrhOttGzoOpleXdihAhmn59xSy2Kc=","chat_turn","0","0.000000","0","true",,,,"[]","production","2026-01-08 17:02:18.156166+00",,"2026-01-08 17:02:27.441219+00"
"c08ea1cb-e5fc-49ca-8e56-8f9ed7ef9ed7","f67e1ae0-3921-4fef-a2f5-a0108caab3ad","1e5fd039-9e9b-49e9-b196-7c50a5fb253d","gAAAAABpYPR2vrv2YbK8NGRSaCtOEInr6GSPbMNWMTYcAzKe4BCN4m7YJDCDNNk7L-lsosRM7L0XAJS_4_jm3juiqVZeGQEuog==","gAAAAABpYPR7dJe9t2tkKztfKGEVYiJJNH_y2lWnPAkVuGK8w89ZQL08k3I-6TSmpP3Ig8cFfsBFvFlb_EK2Q4a8ZVwgI6RJQjoP-sypL0m0HerXm4LK-IsGms2MXwVfRwAkqUXHE94R","chat_turn","0","0.000000","0","true",,,,"[]","production","2026-01-09 12:28:40.786998+00",,"2026-01-09 12:28:45.101584+00"
"c283a84b-6bae-4f26-80a7-d294f33ae176","87d97b8a-53fb-4abe-b3b8-8965e4a36489","1e5fd039-9e9b-49e9-b196-7c50a5fb253d","gAAAAABpYKmMoh7n2krT1O868oyBFinK9OvEjjRUrqQjjZQjk5nhxTo0oB_iz5WaQwDkc92TAXHSwZAz9GkbCsW7DkbB2z4OMA==","gAAAAABpYKmSuwII261vNCGWRgQSSpSw8bafghAF718rAArxMfv68DSiHARRDts636vpMBVLv_bmHiOdk7lvcFxF74mfA3__pNVzdLwHA7JHN2H5aNhKwOxGqHecaRcd6Xajp-rAD_rV6jmP-zWo8LVbOQFhhmo_z2CQIWxS3tnmkphYZl368M14dFtD7KupDXTB0Vnk5tFHIn3Z2FDqf_6NG1qVOVHDhkC86xeGO0PSFsc0cxyjA_rOfRxic6ivykyE8YAOpqHYxVtc4h8edEvAR24y5cgCoHXRS2irqE8pw14sz_F_bAM8MyOElltOOpBzTEg_Vq2clOzv8PswL_-hngxOinvoqME4QMLiWg63vFxRbFRXPbSL-I4sDzqM4xZpfQ3Aj9xwnzf7231tqc6hmNi8zwqNZUE7mj4pdQGwYK6bLpOqnJqgthPc2xw63WgpuCqf1Yo2A2RThVZ_n_V7N_nzje3HHMcgVcvo_2xMxIfBjlrpr9xKsBGgB_-ExJIC2M1mc-d9_e5MkSs73Y2F5LlTmTfpf0J_Ie9E6UxFxaEOJsP85ngLPjdifE-QIERaKyfQEwrbcIQt5EQ8Xg7rdKWAKhScYQSQaEyIYMOPzMQCYf4WlEd4vGzg1VCUBCx0BU8wMbAiDkyOyMM17KV47lXVFDwUP3LD5XPcCbIGiIfDaaWBHAyrkBTJzS1Atj9ZEnbClkD-ersvSwvO0EzExzuQjwKZ-kLykX8zn6YupTB4A7duEYnO4iS8aX5LzrzISzYWrbgQ5TbTizo8l829rJyBZmJa5cEbXJ1aJ8Ku9FnP3hURCUWpy4vFo2wkAVRfkqDuHId9iAJv8Bu-kefvWDwF_6-loIPEWoID5POKUaq7UQIxbayzGGuZa8Kq-JjU0JiMdTlHQ0wiAOTfQgkMQW2F3lxfkYQAia2D_2iLSJjGTGjEB7-qeOQTbG8GWVdUcTpHgquzgwKY0l-W4lVFWGO0PCQ5NhkpeG4knkYkIpOt2E-XGuZYp7ZRHNhu4pGhy8Xm3LdW1eSQ4iANuOU8eH8DslFQ-A2VYYxoONQTD8sFd3ESDAINRZFxK5Hn5qxtvFytc2Pkm49u0y6y_HK6ybruCov1nIIDJUMdQkRjbJVvNRdM-8SdaGSmjVX89i8FEbWpayyDc2SdSnI7SkT7_IYGqkoGk4qteqUIsY-MUjDGduQlY27-ySRTOjCpBHUAIZbhDz8vAwhNVHqyR6X-xVhbpTM4HePjSrjT_9MOodGs1nFTsnuSKsguaRthgY3Bre4wXbZ9","chat_turn","0","0.000000","0","false","429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-2.5-flash-lite
Please retry in 51.40117823s. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerDayPerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 20
}
, retry_delay {
  seconds: 51
}
]",,,"[]","production","2026-01-09 07:09:01.861456+00",,"2026-01-09 07:09:08.149777+00"
"c741be45-26b6-4dff-8b9e-c1fbc44dc738","f67e1ae0-3921-4fef-a2f5-a0108caab3ad","1e5fd039-9e9b-49e9-b196-7c50a5fb253d","gAAAAABpYMtdxeouaJ5pEUfY5D9ZFOy_RiFQcwpRllI-a3cFa76_r7HfrPLV8-yg89z2Y4RkhUcnC3-qwGSYiQ4oBLuEsWBnxS2o7pcL3tR7tQvLnidpy_gkDWxgT5AsxutmMO9ZNDj4","gAAAAABpYMtfGtjmisWaO2Ju1Z4Uh3lutvWUuh4eJmG0gj7XY_ueDTqP1X-x2Gdj0hYAJPebNRaz44DhWLmgTdij3l3WAyuoYpfn22AMWecIkyT8s6ioBxksuJceB5TWz2IpWw2pMaxH3eEkMC2xthBLqx-5v9K2gCDuOD_qCz9pecvk6c9k9DfH36i_ipRiHAqHe-sA6_1YF5QOrwZGBg7iOmtVg-vI5UCZfpQSo92uGXnT7r9x_vPjTqKntx0ly72DRIyCkRfBz61h4qeO57r1iAIKNknCk23T7ZyG_owFK4WTlSDFqBqR5H1L903uiPhCk4qB9YqrVHKW6f55WZmffi1uSgRpLi2CTd074H2HpodAeCvpTlZOGWXY7G-yrdVZ2QBpQ9DqyBlBHkim1K1eQp_IO0zNuK0SE4DCA9OIIGMzlJKHvTg=","chat_turn","0","0.000000","0","false","404 NOT_FOUND. {'error': {'code': 404, 'message': 'models/gemma-3-12b is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.', 'status': 'NOT_FOUND'}}",,,"[]","production","2026-01-09 09:33:19.116619+00",,"2026-01-09 09:33:20.719632+00"
"ca37c1c5-b407-4c9a-91f1-602dc84462f7","107946e5-6b09-4504-b85e-ccda364c6b48","1e5fd039-9e9b-49e9-b196-7c50a5fb253d","gAAAAABpYKasoZwz5JsBdzoz4qZXOM_lMA9dz-gQdAhqvEx3sFoLAFsGsWE_lE70Sew-4RLuRQrcQoL9CKIPINXLzUjnCW_pLA==","gAAAAABpYKasCbZfjsbgjXSI833BjFRhVn1jQ1cuhNXPPJqJXe9UIV1mXUS27x2zMUqqs7lstKK6bz6XwhFBEyDOJ3yLKqXPfouAXKkdtJaNzley5wLdHgA=","chat_turn","0","0.000000","0","true",,,,"[]","production","2026-01-08 17:05:04.235848+00",,"2026-01-08 17:05:12.245853+00"
"cca65967-8a29-4e50-8ca2-74c4f6e6a0ed","9fb2702c-5990-4d93-b195-467073d6a14f","1e5fd039-9e9b-49e9-b196-7c50a5fb253d","gAAAAABpYSvjGiXs-oOnOCjGKJsWjzBCtcyAPLKo_l2N7EA2YojaMLPN-3SOvcVZfyYrHlXkZYR2cczfWoKeInq3ooByaNdaKFNqwbGhEis_NGOnIXqq6cA=","gAAAAABpYSv0eD-8aInipXHI-XN4dM1vsvvy_GP8QqQyK3cjXZ-5mdr77Qc2D39NMmT0ktxrwzx4h4QnnhuO9YCpCQd4a41nZVIlGk3nSb7GYbew3mabWgevpHKmY98uhSpTCpIwFVqxaBI6e9BTrYHzAY6a4Kv4-Q==","chat_turn","221","0.000024","14557","true",,"You are a helpful assistant with access to a Calculator tool. You MUST output your response in strict JSON format. Your JSON object must contain: ""thought"" (reasoning), ""action"" (tool name or ""final_answer""), and ""args"" (tool arguments).","{""model"":""gpt-4-turbo"",""temperature"":0}","[]","production","2026-01-09 16:25:09.291353+00","2026-01-09 16:25:24.623389","2026-01-09 16:25:26.997553+00"
"cd2fff94-d116-4aca-9eff-d36ccf9cbac9","f5e3cfb6-c0de-495f-8cde-fb121e7eeea1","1e5fd039-9e9b-49e9-b196-7c50a5fb253d","gAAAAABpYiuf-kL0GL_QcjAaDazv_Fsjp4M90Nr-T3f9nD9kv9KK_2KJ7xotnZMUhLeIDzWUeX5s1Y10ZVrUBG9QlOd6DV7eyA==","gAAAAABpYiuoU0B3VohQoS13VKewitVidhafzXCoaZzTMIl6ft_A5L8tPfc4442T-ThNY5eAq_7fHVX6XQ_G0zqXetXiq61esVAG9KFAHYPa8v7RtMnVxWisSRCdEIrG1lMNWmwhWkv6","chat_turn","154","0.000014","5198","true",,"You are a helpful assistant with access to a Calculator tool. You MUST output your response in strict JSON format. Your JSON object must contain: ""thought"" (reasoning), ""action"" (tool name or ""final_answer""), and ""args"" (tool arguments).","{""model"":""gemini-2.5-flash"",""temperature"":0.1}","[]","production","2026-01-10 10:36:16.524989+00","2026-01-10 10:36:24.134478","2026-01-10 10:36:24.874131+00"
"d12fd834-77ed-48e0-8455-dc9ade6f29cb","29fbc3a3-aefc-409e-a647-75f597c64312","1e5fd039-9e9b-49e9-b196-7c50a5fb253d","gAAAAABpYLMasUQiPfAXVo5JdJvKuc25-na_wNisx8Pbmeu87GXPUF4ADUFP-FzFu_GSRQty4ZZacs-BEXQM3ue7OfOHiJfzkw==",,"chat_turn","0","0.000000","0","false",,,,"[]","production","2026-01-09 07:49:48.399556+00",,"2026-01-09 07:49:50.3176+00"
"d15700f9-9a29-4b62-a594-2b72750a2a55","fb04ce44-7426-44ad-870f-3fb6bd2ca863","1e5fd039-9e9b-49e9-b196-7c50a5fb253d","gAAAAABpYKasBCJWFpkfaFXfkdurzJ9nd-EkzocjQyiiDt3xlzAIZjKOJ2QscBFKdj4j8j5e13gL4MYDwe6MVF6Ckeydop534Tv0Uck8PvHUGzALMK345fQ=","gAAAAABpYKas_hulGVsU-fSgKv6uoaLnA9m60eqhjbe6BUJMY6meMQMSYAyS5aR1dNAI77ayjk0lZBjRjOLLgNCglNUhG1C-tuIpEWr3kLz8x0fnNvFt4qkFZqpRmMCioYaZoISTKe_oapz9VCDHLleOMyTQXSYxtg==","chat_turn","0","0.000000","0","true",,,,"[]","production","2026-01-08 17:24:16.67906+00",,"2026-01-08 17:24:25.720311+00"
"d31d202a-d3b8-4d6b-8578-dc938bf5ac8f","95c50e6f-0c4c-483c-aa25-8cd93cdc0d01","1e5fd039-9e9b-49e9-b196-7c50a5fb253d","gAAAAABpYKarkr0IOsXjA3BDaKWZdXo1fq0Wv6Pe4Ms7BTuc6TesDphTOsy1HcNZ8bzEs2MEHa6Mlris0x2FnD9oodoT0Ts04Q==","gAAAAABpYKarqZ9U2uxPc4h-2iNpJ7VfX_38ueMu-z9ECqeKAHV0NbJyVODJLc-PAHl_MVfUlPx5GxunrpnitOYZLTLWe4nbQLqBMubTt5Z5oBNSXwOFpAA=","chat_turn","0","0.000000","0","true",,,,"[]","production","2026-01-08 17:01:39.890884+00",,"2026-01-08 17:01:48.896233+00"
"d40349d8-4548-421c-ac71-51974b9ceb9b","986fc759-cfc0-41d7-9ddc-73d567bc148c","1e5fd039-9e9b-49e9-b196-7c50a5fb253d","gAAAAABpYLQ71kFPUQKFm8r2TgV5gfGhySZ41cAKmonAYuYbFgB2E_W0KWUc19_LyeLqdRSO-hUWaVygtW17V6wG2aRydxmAZA==",,"chat_turn","0","0.000000","0","false",,,,"[]","production","2026-01-09 07:54:37.648711+00",,"2026-01-09 07:54:39.26161+00"
"d53eae54-b47f-4aa0-9714-37d6bdaa1a5e","9fb2702c-5990-4d93-b195-467073d6a14f","1e5fd039-9e9b-49e9-b196-7c50a5fb253d","gAAAAABpYTMNLsOzonc0aIdXkHeCa5Gp2cdzfjCwVrY6zV85cnWKjTWxNZpByEBDVI51OS29k78ZwuOgbJSfErl7saiR5Cxr9Dipu5OBfpe6N9PIF6e6zeH4tNDTNLsoGK7c3Bt1coBy",,"chat_turn","0","0.000000","0","true",,"You are a helpful assistant with access to a Calculator tool. You MUST output your response in strict JSON format. Your JSON object must contain: ""thought"" (reasoning), ""action"" (tool name or ""final_answer""), and ""args"" (tool arguments).","{""model"":""gemini-2.5-flash-lite"",""temperature"":0.1}","[]","production","2026-01-09 16:55:43.756162+00",,"2026-01-09 16:55:45.333012+00"
"d7201c2c-4a12-48dd-ae0c-6cce898eb66d","f5e3cfb6-c0de-495f-8cde-fb121e7eeea1","1e5fd039-9e9b-49e9-b196-7c50a5fb253d","gAAAAABpYhPzyh0HJP8RjW2DRImh0TIjIMZd6O1LAhRRBch4whhRsSS0cx9YNdOJtp33Kmg7M5pgbXAGvPpystecoEPlTNxaUQ==","gAAAAABpYhP8n6Y-nhTjq1c5-NhN3AtO9VfPLMkFWXc6cu_b9Mdo8OD1hL-94g7jY2Vbhwq-2BtPNxzqRufFl0B0mABmU_kEeX2Lmst-9FFXA3w2iq9OYmWvIz0-PvOvroBbiHqnF3LxTmhpvxBh5jsxJlONy2A1TA==","chat_turn","71","0.000009","4923","true",,"You are a helpful assistant with access to a Calculator tool. You MUST output your response in strict JSON format. Your JSON object must contain: ""thought"" (reasoning), ""action"" (tool name or ""final_answer""), and ""args"" (tool arguments).","{""model"":""gemini-2.5-flash"",""temperature"":0.1}","[]","production","2026-01-10 08:55:16.4138+00","2026-01-10 08:55:24.345192","2026-01-10 08:55:25.048922+00"
"dfd39139-41c4-418a-9c5f-0e39d0533e6b","f5e3cfb6-c0de-495f-8cde-fb121e7eeea1","1e5fd039-9e9b-49e9-b196-7c50a5fb253d","gAAAAABpYh7hu6Cg52_VW4bF-asJJL0bxLY8GZ2dPMbcASBsY7KUqVzItssj5d5RVGdhFnskzxIKtUA5Ynve3LAxsAo02XDn-nJOMjvq_Zuhcnln5dnSXeY=","gAAAAABpYh73yOAHogoqruekMcmUhoJSU0RJpTSu5nywNBtyhhs92riJdDeCFVZKotSg88fQpeqBnibhePPMBl5DDCnmWqjEKA-FJF58_f0oQFKN2PffPqsppICRFikA0Sw91-4wRBf6","chat_turn","457","0.000042","18071","true",,"You are a helpful assistant with access to a Calculator tool. You MUST output your response in strict JSON format. Your JSON object must contain: ""thought"" (reasoning), ""action"" (tool name or ""final_answer""), and ""args"" (tool arguments).","{""model"":""gemini-2.5-flash"",""temperature"":0.1}","[]","production","2026-01-10 09:41:54.32095+00","2026-01-10 09:42:15.718895","2026-01-10 09:42:16.430505+00"
"e88d1e8d-9aed-4d9b-97e5-b9d3c7c01a0a","f67e1ae0-3921-4fef-a2f5-a0108caab3ad","1e5fd039-9e9b-49e9-b196-7c50a5fb253d","gAAAAABpYLlHphXEpw5yuGIUWt9nb79j5b8OQjlEjXx11Dvsy8NtOYG0nGeE2aETHVrvsK9XzCg7t97UPp0JbWX7re3UBakzGW5B3ekbh_aXbgoTetdZcv0=","gAAAAABpYLlNC05q1hpZCaL8x7Vqc_BxxGTvOfe2pAfyITgz8yBnWC_5JT3lSEQD_9aPbNxW61ZPvLu2BkYl97QPrYn_7rbCw1_khhnioge2UgKJzHQpwZ3wXykO7xXOkwOy6I0sehPUEPe9PSlolkeSf7ICnSLbP49q9pEamUlJvf7bfwFjy9U86rVtAcrxVPkYw6vrlGR3AXaO7VQIGWSnB3XRHdag6NBw_dZGLS0NAUBirtO7qsGdCaITO8o_gKgHzBFjXWTW","chat_turn","0","0.000000","0","true",,,,"[]","production","2026-01-09 08:16:08.644949+00",,"2026-01-09 08:16:14.861225+00"
"ec9b70ac-e5b2-4cdd-948b-4756008b4d84","f67e1ae0-3921-4fef-a2f5-a0108caab3ad","1e5fd039-9e9b-49e9-b196-7c50a5fb253d","gAAAAABpYPHgXaaQ7w4iUwsZV8XXEwDvuxlXV7pNMUgXFD_7WT93ir7QKV4Wfbaq6vr25co0sMChUDmoi2rfap6pxyiGn_6Lkg==","gAAAAABpYPHlR6sf5sJdsEzM2w7VLbXXpdWMWIR5mossTK6rw9pG9EH3XyCtrwgg3IPWxlfY15YLVpoqUMn7Cn5yozJr6Vv-ZeI_hXsm8047H-oC4Sxmj0MdHSLfXjXMuZ_MigDDCiDA","chat_turn","0","0.000000","0","true",,,,"[]","production","2026-01-09 12:17:38.603434+00",,"2026-01-09 12:17:43.989381+00"
"fc1fb35d-e85e-4de0-a1b9-983d9d4ab2ef","4d9c511d-d3a6-4d7d-aa7a-1293d7f118d1","1e5fd039-9e9b-49e9-b196-7c50a5fb253d","gAAAAABpYKas7Q4nuL1aMTQJwr5PpIfn_teUP1zwUcTRgZyDo1PAun7b17T5PbDt-fVLb_wzTE8sKgp4cSGLm19LyNj0SYGlkQhtoiYMY99QHMB55CFoQ_I=","gAAAAABpYKasK1X0BJjBCiTkdBSD60XdeXdG5sAp5A7spXt5b87kmvwnMRpbQKoyt-PLvdW6YofIvRgEAMmYV0x4AmRJJlHVt23wxuQR2JlWRowbQySEnLiQJMvAjhoZXyAdWND0g1YO","chat_turn","0","0.000000","0","true",,,,"[]","production","2026-01-08 17:09:04.540214+00",,"2026-01-08 17:09:15.40515+00"